ID,TEMA,LOCAL,TEMPO,CATEGORIA,STATUS,DESCRICAO,URL,ANO,MES,DIA,DIA_DO_ANO,SEMANA_DO_ANO,DIA_DA_SEMANA,TRIMETRES,CASOS,CIDADE,ESTADO
149500655,plano cancelado sendo pago mensalmente!,salvador - ba,2022-01-09,plano<->planos de saúde<->cobrança indevida<->hapvida saúde,nao respondida,fiz um plano de saúde para minha filha de ano e meses há quase anos atrás assim que ela nasceu e desde então pago mensalmente as parcelas tenho praticamente todos comprovantes de pagamento sempre entrei no sistema hapvida para gerar o boleto mensal e de uns meses pra cá começou a constar em aberto boleto de novembro de continuei pagando os boletos mensais e mesmo sabendo que paguei esse boleto gerei o boleto no site e tentei fazer o pagamento diversas vezes em dias diferentes e o mesmo sempre constou a seguinte mensagem boleto invalído este titúlo já foi pagoentrei em contato por chat com o hapvida que ficaram de retornar sobre a situação e nunca retornaram continuei pagando mensalmente o plano até que hoje foi imprimir com antecedência o boleto do mês presente e constou como que o plano de saúde de minha filha não existe entrei em contato por chat e informaram que foi cancelado por atraso nas parcelaspediram para aguardar retorno com a dias úteisnão posso esperar entrei em contato com advogado tenho comprovantes de pagamentos anteriores em mãos e não vou arcar com esse absurdo não farei um novo plano pois não vou aceitar esperar período de carência minha filha utiliza o plano para acompanhamento ortopédico e não vou esperar a dias para acionar a justiça se minha filha tiver uma emergência antes dos dis eu vou para o sus pago plano todo mês para issouma palhaçada,https://www.reclameaqui.com.br//hapvida-saude/plano-cancelado-sendo-pago-mensalmente_VHVLXSZwWZKqGKsW/,2022,1,9,9,1,6,1,66,SALVADOR,BA
149509901,não consigo data para agendar consulta,goiânia - go,2022-01-09,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,fui no ginecologista e ele me passou o pedido para colocação do diu mirena mas estou tentando há dias marcar e não surge data disponível preciso agendar com urgência pois tenho bebe recém nascido e recomendação médica protocolo da última tentantiva de marcação com o hapvida protocolo sac,https://www.reclameaqui.com.br//hapvida-saude/nao-consigo-data-para-agendar-consulta_QPtL45kEACXTHKH_/,2022,1,9,9,1,6,1,66,GOIÂNIA,GO
149506365,reembolso,fortaleza - ce,2022-01-09,plano<->planos de saúde<->hapvida saúde<->reembolso de consulta-exame,nao respondida,venho aqui reclamar novamente sobre um pedido de reembolso q quero fazer depois da reclamação aqui já me ligaram vezes dizem q preciso mandar os documentos pra um email quando pergunto o email dizem q vão me passar pro setor responsável q vai ligar novamente e não resolve nada agr entrei em contato pelo chat me falaram q tem q ir presencialmentequeria deixar de ser feita de palhaça e ter informações corretas,https://www.reclameaqui.com.br//hapvida-saude/reembolso_muZUXogeK46N0Or2/,2022,1,9,9,1,6,1,66,FORTALEZA,CE
149504529,reembolso,camaragibe - pe,2022-01-09,plano<->planos de saúde<->hapvida saúde<->reembolso de consulta-exame,nao respondida,venho aqui para expor toda minha insatisfação com o plano de saúde hapvida sou associada há anos quando ainda tinha por nome santa clara e a primeira vez que pedi um reembolso de apenas r e expliquei todas as minhas razõeseles negaramquem puder e tiver condições financeirasnão é meu caso não façam esse plano negaram o reembolso e um funcionário ligou dizendo que se eu quisesse que passasse por reanáliseera só ligar para um determinado telefoneperguntei para ele para que se eu enviei todos os documentos que me solicitaram para no final me tratarem com descaso,https://www.reclameaqui.com.br//hapvida-saude/reembolso_LW9hBUUKMaXy1wmo/,2022,1,9,9,1,6,1,66,CAMARAGIBE,PE
149503973,demora na entrega de resultado de exame na clínica rio araguaia em goiânia,goiânia - go,2022-01-09,exames lab e imagens<->atraso na entrega dos resultados<->exames lab. e imagem<->hapvida saúde,respondida,fiz meu exame simples de beta hcg no dia as e após horas ainda não foi entregue o resultado um exame tão simples desse e uma demora absurda imagina se fosse com mais urgência esse exame pois estou esperando respostas do exame para marcar outros e não posso porque não me entrega logo o resultado um descasoaguardo respostas,https://www.reclameaqui.com.br//hapvida-saude/demora-na-entrega-de-resultado-de-exame-na-clinica-rio-araguaia-em-goiania_UFKDJBDvD-hqEzk7/,2022,1,9,9,1,6,1,66,GOIÂNIA,GO
149503823,cobrança de teleconsulta sem atendimento,salvador - ba,2022-01-09,plano<->planos de saúde<->cobrança indevida<->hapvida saúde,nao respondida,boa tarde em estava passando por um processo alérgico de rinite e busquei o atendimento de urgência via teleconsulta porém como o mesmo sistema foi usado para consulta cerca de dias antes fui recomendado pela dra virgínia b costa utilizar o atendimento presencial devido ser um caso persistente no mesmo dia busquei atendimento na rede hapvida no hospital teresa de liseux fui atendido e me foi feita avaliação e me foi receitado medicamentos adequadoso problema é que ambos atendimentos foram descontados em minha folha de pagamento não concordo pois o curto atendimento que tive com a dra virgínia teve uma interação de poucos três minutosgostaria de ser reembolsado de uma das cobranças,https://www.reclameaqui.com.br//hapvida-saude/cobranca-de-teleconsulta-sem-atendimento_CIj_1sMcwkPtkRLD/,2022,1,9,9,1,6,1,66,SALVADOR,BA
149503727,retirar medicamento,joão câmara - rn,2022-01-09,problemas com o atendimento<->qualidade do serviço prestado<->equipe de atendimento<->hapvida saúde,nao respondida,simplesmente a hapvida me fazendo de palhaço no dia me ligaram do hapvida antigo hospital antônio prudente falaram que estava liberado um medicamento que solicitei e não me informaram os procedimentos para retirada falaram que era só chegar na recepção e solicitar a retirada e tudo bem eu saí da minha cidade km de distância para ir buscar o medicamento ao chegar lá os funcionários da farmácia que libera o medicamento falou que não liberar o medicamento se eu não levasse um isopor para retirada isso é uma falta de respeito com o cliente pois tive gastos para chegar até o local e simplesmente voltei para casa sem o medicamento obrigando eu ter que ir outro dia resumindo uma grande sacanagem,https://www.reclameaqui.com.br//hapvida-saude/retirar-medicamento_yWF5k7qOrhIG33ag/,2022,1,9,9,1,6,1,66,JOÃO CÂMARA,RN
149502001,quarta vez que eu venho reclamar aqui e nada foi resolvido.,fortaleza - ce,2022-01-09,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,mais uma vez venho reclamar aqui e vou reclamar até meu problema ser resolvido maryanna matias machado autista de anos faz acompanhamento no grupo tea da pereira filgueirasde as horasporem eu quero mudar esse horário pra mais cedo podendo ser o horário das hs ou das hspq no horário dela não está sendo mais possível pra mim levar ela como eu já falei nas milhares de reclamaçãoas terapeuta delas estão livre no horário das horas e porque não botam ela pra esse horáriosendo que elas ficam apenas fofocando juntas nesse horárioeu quero mudar de horárioaí vem me responder no privado o mesmo horário que já é me poupe,https://www.reclameaqui.com.br//hapvida-saude/quarta-vez-que-eu-venho-reclamar-aqui-e-nada-foi-resolvido_nFDKs9UpkSz9wN7j/,2022,1,9,9,1,6,1,66,FORTALEZA,CE
149507355,cancelar convênio,santa bárbara doeste - sp,2022-01-09,não consigo cancelar<->planos de saúde<->administrativo<->hapvida saúde,respondida,estou o dia todo ligando em todos telefones que me passam e quando passo nas etapas do atendimento eletrônico e chega nos atendentes informo que é cancelamento do plano eles derrubam ligação querem ganhar na canseira péssimo convênio em piracicaba só quero cancelar não consigo estão fazendo de propósito só para gerar mais uma parcela não indico nunca mais o convênio,https://www.reclameaqui.com.br//hapvida-saude/cancelar-convenio_g2uoFHGMuLZ70mVR/,2022,1,9,9,1,6,1,66,SANTA BÁRBARA DOESTE,SP
149476851,atestado incorreto,natal - rn,2022-01-09,problemas com o atendimento<->qualidade do serviço prestado<->equipe de atendimento<->hapvida saúde,respondida,dia entrei em contato com a teleconsulta foi me dado dias de atestado porém quando recebi estava em nome de outra pessoa entrei em contato pelo chat e foi aberto um protocolo para ser enviado o atestado correto apois alguns dias tive que abrir outro protocolo pois o primeiro não foi atendido e então o segundo protocolo foi atendido porém com o atestado incorreto novamente dessa vez a data de início do atestado tentei entrar em contato pelo telefone e após h de espera a ligação foi encerrada sozinha estou tendo descontos e problemas com a empresa que trabalho devido a isso e solicito que seja resolvido o mais rápido possível,https://www.reclameaqui.com.br//hapvida-saude/atestado-incorreto_Dra0d8rFor5yh04E/,2022,1,9,9,1,6,1,66,NATAL,RN
149479457,meu diu está fora do lugar e o hapvida não me ajuda,fortaleza - ce,2022-01-09,planos de saúde<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,respondida,passei mais de um mês tentando marcar uma consulta com a dra luana ayala porém a agenda nunca estava disponível então abri um sac com protocolo onde escrevi que precisava que ela reposicionasse meu diu após muita espera consegui uma consulta apenas para ouvir dela que ela não faz mais esse procedimento me pedindo para marcar uma nova consulta com outro ginecologista sem nem ao menos saber me informar qual médico da rede faz isso dado que nem todos os ginecologistas fazem histeroscopiapreciso realocar esse diu com urgência através da histeroscopia dado que ele está mais fora do lugar e já é a que isso acontece,https://www.reclameaqui.com.br//hapvida-saude/meu-diu-esta-fora-do-lugar-e-o-hapvida-nao-me-ajuda_iHMEJMPmNkBVf-cM/,2022,1,9,9,1,6,1,66,FORTALEZA,CE
149476359,atendimento,campina grande - pb,2022-01-09,mau atendimento<->planos de saúde<->rede de atendimento<->hapvida saúde,respondida,olá tudo bem me chamo nathalya alves garcia realizei a contratação de um plano junto ao hapvida onde deixei claro que queria um plano que cobrisse parto pois meu intuito seria aderir ao plano devido a minha vontade de engravidar me foi informado que o hapvida não teria mais disponibilidade para esse serviço de parto aqui na minha cidade campina grande pb mesmo assim dei continuidade e contratei o plano pois de qualquer forma teria ao menos o acompanhamento de obstetrícia porém agora chegou a mim informação de que o hapvida possui sim essa opção em que inclui parto pois inclusive tive acesso a mulheres que conseguiram fazer o parto na unidade particular da clipse aqui da cidade pelo plano essa é a primeira reclamação outra coisa é referente ao atendimento pelos canais de vocês tentei o contato para obter informações sobre através dos meios abaixo call center h capitais call center h interiores e capitais call center h pernambuco atendimento pelo chat tanto no aplicativo quando no sitemandei mensagem pelo appe não consegui contato nenhum os números que vocês fornecem não funcionam corretamente o atendimento eletrônico também é falho não direciona corretamente o tempo de espera é tolerável mas ao finalizar não há atendimento e a ligação por inúmeras vezes cai no mesmo tempo de ligação acusando erro sistêmico ou humano falar com vocês por um desses canais é praticamente chance nula atendimento pelo chat é extremamente demorado superficial atendentes sem preparo e não possuem informações necessárias básicas a maioria das vezes não resolvem nada não sabem direcionar para a resolução partindo agora para a questão em sigostaria de saber se o meu plano atual com o hapvida dispõe do serviço de parto para gestante caso não disponha desejo saber se há algum outro plano aqui para a cidade de campina grande que cubra esse serviço o acompanhamento da gestação eu acredito que possuo o obstetra mas enquanto ao parto existe esse serviço também o parto é realizado com o mesmo médico que acompanha a gestante confere isso ocorre aqui na minha cidade na unidade da clipse correto se puderem entrar em contato comigo para que eu possa obter essas informações e tirar outras dúvidas o mais rápido possível eu agradeço desde já eu agradeço pela atenção,https://www.reclameaqui.com.br//hapvida-saude/atendimento_Vg9c7HbM2U1MGw2Q/,2022,1,9,9,1,6,1,66,CAMPINA GRANDE,PB
149459355,descaso com uma criança e mulher grávida,limeira - sp,2022-01-09,exames lab e imagens<->mau atendimento<->exames lab. e imagem<->hapvida saúde,nao respondida,bom dia hap vida tudo bem hoje pela as da manhã minha esposa levo minha filha aqui no hospital de vcs antiga medical meu que pouco caso que vcs fizeram para minha filha e esposa passando irmã de funcionários na frente para fazer exame vcs tão bem aí para nós lixo de hospital que pouca vergonha de vcs te tá fala com as pessoa responsável pela unidade cadê não tem ninguém palhaçada os médicos todos tão saindo fora vcs só que sabe do dinheiro só mercenários vcs são,https://www.reclameaqui.com.br//hapvida-saude/descaso-com-uma-crianca-e-mulher-gravida_8uJizFuJ4Dy3p0Yd/,2022,1,9,9,1,6,1,66,LIMEIRA,SP
149459527,marcação de consulta,maceió - al,2022-01-09,hapvida saúde<->planos de saúde<->rede de atendimento<->dificuldade para agendamento de exames-consultas,respondida,já tentei por inúmeras vezes marcar uma consulta com a dr claudia myra e não consigo já liguei e vocês não atendem com educação apesar que desligam sempre a ligação quando peço pra marcar pra essa dr eu pago o plano certo e tenho todo direito de marcar para a médica que eu achar melhor parar poder atender meu filho desse jeito fica super complicado de poder continuar com o plano espero que entrem em contato comigo para solucionar o problema tel,https://www.reclameaqui.com.br//hapvida-saude/marcacao-de-consulta_IKruStuk6FzObhT8/,2022,1,9,9,1,6,1,66,MACEIÓ,AL
149460139,falta de respeito,são francisco do conde - ba,2022-01-09,planos de saúde<->mau atendimento<->planos de saúde<->hapvida saúde,nao respondida,mas uma vez esse plano muda a data do médico e coloca o dia e a hora q bem eles acha n tem nem respeito de ligar pro paciente pra saber se pode nesse dia,https://www.reclameaqui.com.br//hapvida-saude/falta-de-respeito_7B0g05_9wm1V9RN9/,2022,1,9,9,1,6,1,66,SÃO FRANCISCO DO CONDE,BA
149462013,péssima experiência com hapvida,lauro de freitas - ba,2022-01-09,plano<->planos de saúde<->qualidade do serviço prestado<->hapvida saúde,nao respondida,bom diafiz o convênio hapvida em novembro de mesmo com tds falando que o convênio não presta fui contra as opiniões de tds e assim mesmo fiz em fevereiro de descobri que estava grávida daí então comecei a fazer o pré natal já começamos com uma gravidez de alto risco por conta de idade e hipertensão cada vez que eu ia na consulta era atendida por um médico diferente e assim foi até o quinto mês quando graças a deus comecei a ser atendida por um médico maravilhoso dr gemerson nesse mesmo período fui a sede do convênio pq fui informada por um atendente ao marcar uma consulta que meu plano tinha carência para parto e lá na sede fui informada por uma supervisora que não meu plano não tinha carência que era pra eu ficar despreocupada então segui como ela disse despreocupada fazendo meu pré natal minha surpresa foi dias antes do parto quando fui pegar a autorização de internamento fui informada pela atendente que não poderia fazer o parto pois meu plano estava em carência e aí começou tds os meus problemas voltei na sede onde fui atendida pela supervisora e então fui atendida por uma outra supervisora que me olhou no olho e me disse vera a supervisora que te deu essa informação equivocada não faz mas parte do quadro da empresa e eu estou no lugar dela e infelizmente não posso fazer nada por vc vc precisa ir na negociação efetuar o pagamento se quiser fazer o seu parto aqui e naquele momento meu mundo desabou pq o parto custava de onde tirar esse dinheiro sem nem estar preparada mesmo assim com a ajuda da família conseguimos o dinheiro pagamos o valor nesse meio tempo fui parar na emergência x com a pressão em e dias depois no dia da internação a médica que faria o parto me mandou chegar às da manhã e assim eu fiz e ao chegar no setor de internação fui informada que minha cesária não estava marcada e pra resumir agora são exatamente e eu continuo aqui sentada aguardando que alguém nesse dia que é tão importante pra mim me traga uma solução e deixo aqui a minha indignação com o descaso do hapvida e funcionários com os seus pacientes pq a minha experiência está sendo péssima,https://www.reclameaqui.com.br//hapvida-saude/pessima-experiencia-com-hapvida_1evCcTzGsMeJ-f3U/,2022,1,9,9,1,6,1,66,LAURO DE FREITAS,BA
149462279,marcação de consulta negada,campina grande - pb,2022-01-09,plano<->planos de saúde<->hapvida saúde<->dificuldade para agendamento de exames-consultas,nao respondida,meu marido trabalha na coteminas campina grande e tem o plano da hapvida há muitos anos nunca uso para consultas agendadas apenas para emergências tive chikungunya e preciso urgente de um ortopedista e ao tentar marcar a consulta online me deparei com a seguinte informação procure o rh de sua empresa como assim a marcação não é online todo mês vem descontado em contracheque os valores referentes ao plano,https://www.reclameaqui.com.br//hapvida-saude/marcacao-de-consulta-negada_AZ9rcdtKNGIo4IIy/,2022,1,9,9,1,6,1,66,CAMPINA GRANDE,PB
